ID Tweet;Usuario;Fecha;Texto;Hashtag;Clasificaci�n;Resultado
1477408766408720000;zaidaraquel;2022-01-01 22:37:53+00:00;@CNEL_EP Se nos viene la noche y nada, 8 horas sin luz sector sauces 9, indignación, pésimo servicio de parte de us… https://t.co/8U8f8XeE1G;CNEL;Electricidad;Si
1477404459886160000;servicioscnelep;2022-01-01 22:20:46+00:00;@kikebravos Agradecemos su confirmación. CNEL EP está contigo!;CNEL;Electricidad;No
1477401743210200000;LomasBosquegye;2022-01-01 22:09:59+00:00;Un transfomador explotó y está en llamas. El voltaje varía en la urbanización. Call center dice que debo esperar qu… https://t.co/faoch9SQNV;CNEL;Electricidad;Si
1477394057454360000;kikebravos;2022-01-01 21:39:26+00:00;@CNEL_EP Gracias, ya retorno la energía!!;CNEL;Electricidad;Si
1477390399350230000;zaidaraquel;2022-01-01 21:24:54+00:00;@ROLANDFA @CNEL_EP @allyGVZ12 @ayudamehenry @teleamazonasec @paultutiven @luisantonio_r @jescobarm1979… https://t.co/423kDM32Bu;CNEL;Electricidad;No
1477389327353220000;zaidaraquel;2022-01-01 21:20:38+00:00;@ROLANDFA @CNEL_EP @allyGVZ12 Que significa: personal tecnico atenderá a la brevedad posible, ya son 7 horas sin lu… https://t.co/gJYjMFLPJQ;CNEL;Electricidad;Si
1477385146332590000;Cupsfire_gye;2022-01-01 21:04:02+00:00;@CNEL_EP varios reportes informan sin servicio eléctrico en el centro de Guayaquil https://t.co/rJJ0snbTmX;CNEL;Electricidad;Si
1477384493493270000;sfcv0598;2022-01-01 21:01:26+00:00;@Cupsfire_gye Buenas tardes, llevo sin luz desde la madrugada y que cnel dice que mandará técnicos desde la mañana… https://t.co/CrjBjenlSu;CNEL;Electricidad;Si
1477376741513610000;zaidaraquel;2022-01-01 20:30:38+00:00;@ROLANDFA @CNEL_EP @allyGVZ12 @luisantonio_r @paultutiven @ayudamehenry @MauricioAyoraTC @ecuavisa @teleamazonasec… https://t.co/n0SlemEqeG;CNEL;Electricidad;No
1477375947775120000;AdolfoRobalino;2022-01-01 20:27:28+00:00;@CNEL_EP @mgsmarcelosuare @servicioscnelep @servicioscnelep sres,  atención urgente estamos sin servicio ya casi 3… https://t.co/IkrjKjEYgW;CNEL;Electricidad;Si
1477375751414490000;zaidaraquel;2022-01-01 20:26:42+00:00;@ROLANDFA @CNEL_EP @allyGVZ12 @luisantonio_r @paultutiven @ayudamehenry @MauricioAyoraTC @ecuavisa @teleamazonasec… https://t.co/B6EZzAi2ct;CNEL;Electricidad;No
1477366272698550000;logorex;2022-01-01 19:49:02+00:00;@Literario26 @LassoGuillermo Te informo q Correa, hacia lo mismo, como todos los gobiernos de turno, y q incluso ma… https://t.co/stNJBYPhTE;CNEL;Electricidad;No
1477365791632900000;AdolfoRobalino;2022-01-01 19:47:07+00:00;@CNEL_EP @mgsmarcelosuare @servicioscnelep sres,  atención urgente estamos sin servicio ya casi 3 horas en Alborada… https://t.co/SrLPD8k0up;CNEL;Electricidad;Si
1477365784615660000;vicmanu80;2022-01-01 19:47:05+00:00;Sres. @CNEL_EP desde aproximadamente a las 11:00am exploto un transformador que nos dejo sin energia electrica en l… https://t.co/gS79AH1LLw;CNEL;Electricidad;Si
1477362332300980000;zaidaraquel;2022-01-01 19:33:22+00:00;@ROLANDFA @CNEL_EP @allyGVZ12 @luisantonio_r @paultutiven @ayudamehenry @MauricioAyoraTC @Ecuavisa,@teleamazonasec… https://t.co/0b0p4NNEvZ;CNEL;Electricidad;No
1477354278683610000;kikebravos;2022-01-01 19:01:22+00:00;@CNEL_EP Gracias!!;CNEL;Electricidad;No
1477351536414140000;AdolfoRobalino;2022-01-01 18:50:28+00:00;@CNEL_EP @mgsmarcelosuare @ComunicacionEc @servicioscnelep @MinGobiernoEc @TurismoEc @DDHH_Ec @Educacion_Ec… https://t.co/W3hDvD1DpE;CNEL;Electricidad;No
1477350360037650000;zaidaraquel;2022-01-01 18:45:48+00:00;@ROLANDFA @CNEL_EP @allyGVZ12 @luisantonio_r @paultutiven @ayudamehenry @MauricioAyoraTC La espera desespera, mas d… https://t.co/aMoMJWa3nk;CNEL;Electricidad;No
1477345866360960000;BernardoLoor;2022-01-01 18:27:56+00:00;@BancoGuayaquil Hice un pago que no se hizo efectivo en CNEL pero sí se debitó de mi TC. Hice el reclamo y al no re… https://t.co/6YjJetAi5I;CNEL;Electricidad;Si
1477345814464840000;zaidaraquel;2022-01-01 18:27:44+00:00;@ROLANDFA @CNEL_EP @allyGVZ12 Buenas tardes, ya son 4 horas sin luz en sauces 9,un transformador explotó, se nos va… https://t.co/m7nu8yU04z;CNEL;Electricidad;Si
1477342786500410000;shaffolin;2022-01-01 18:15:42+00:00;@CNEL_EP  ayuda la 9 de octubre sin energía desde las 2 am;CNEL;Electricidad;Si
1477341720287360000;shaffolin;2022-01-01 18:11:28+00:00;@CNEL_EP  estamos sin luz en la 9 de octubre ya mas de 4 horas;CNEL;Electricidad;Si
1477327050763600000;kikebravos;2022-01-01 17:13:10+00:00;"@CNEL_EP Srs. buen día.García Avilés y 9 de octubre, Edificio Encalada; desde las 2 de la madrugada sin energía. Por favor su atención!";CNEL;Electricidad;Si
1478859816944680000;KCH_FM;2022-01-05 22:43:50+00:00;#Kazajistán: Dimite el #gabinete ministerial y se declara emergencia nacional ante #protestas por el alza del… https://t.co/veI7cR24RS;combustible;Gasolina;Si
1478855683240030000;reivax3103;2022-01-05 22:27:25+00:00;@LaPosta_Ecu Un escándalo por un programa de TV...pero los chinos se llevan TONELADAS de especies protegidas de Gal… https://t.co/O3NQO0QILw;combustible;Gasolina;No
1478827288456310000;eluniversocom;2022-01-05 20:34:35+00:00;Protestas en Kazajistán: Dimite el gabinete ministerial y se declara emergencia nacional ante protestas por alza de… https://t.co/sbE9wLdKLt;combustible;Gasolina;No
1478566597124100000;Golfovictor60;2022-01-05 03:18:41+00:00;@DiarioExtraEc A él le interesa quebrar bancos como Bco del Pacífico para venderlos a precio de gallina robada.Queb… https://t.co/3BUCcqyhjD;combustible;Gasolina;No
1478522604034140000;Albertoaeh;2022-01-05 00:23:53+00:00;Protestas en Kazajistán por el aumento de los precios del combustible escalan en enfrentamientos y el estado de sit… https://t.co/gyTqlMI8by;combustible;Gasolina;Si
1478499125717000000;Bruce_Rambo;2022-01-04 22:50:35+00:00;Protestas en Kazajistán por el aumento de los precios del combustible escalan en enfrentamientos y el estado de sit… https://t.co/z4UiQSJ7LM;combustible;Gasolina;Si
1478402121464790000;YoManuFigo;2022-01-04 16:25:07+00:00;@andreaabvera Y lo más chistoso es que cuando salimos de viaje y cargo combustible siempre le digo, vamos mi tigre… https://t.co/hJH5lA8ofK;combustible;Gasolina;Si
1478379353859830000;Nady_Candell;2022-01-04 14:54:39+00:00;@AmeliaSaenz87 JAJAJAJAJAJA Por suerte no había tocado dinero, excepto combustible! pero ya estoy alineada !🤣🤣 relajada como el mango!;combustible;Gasolina;No
1478356574204790000;RadioHuancavilk;2022-01-04 13:24:08+00:00;"Guillermo Lasso, Presidente de la República""No vamos a aumentar el precio del combustible. Lo que busca el señor L… https://t.co/UlXpCskWA3";combustible;Gasolina;Si
1478136517705060000;krloscampoverde;2022-01-03 22:49:42+00:00;@lahoraecuador @LassoGuillermo El combustible x las nubes;combustible;Gasolina;Si
1477998642271330000;hache_tercero;2022-01-03 13:41:50+00:00;La satisfacción de tener el combustible a full… ⛽️;combustible;Gasolina;Si
1477587546716650000;drjuliojacome;2022-01-02 10:28:18+00:00;Nuestro principal combustible interno no es la glucosa, es el oxígeno. Lo tomamos del aire y del agua.  Lamentablem… https://t.co/CX048fPDjc;combustible;Gasolina;No
1477517244653600000;Cupsfire_gye;2022-01-02 05:48:56+00:00;Unidades #BCBG controlan un derrame de combustible en una planta de CNT en la Coop. Juan Montalvo por el mercado Sa… https://t.co/0X3HDgfbpS;combustible;Gasolina;Si
1477515366469440000;Cupsfire_gye;2022-01-02 05:41:28+00:00;Unidades #BCBG controlan un derrame de combustible en una planta de CNT en la Coop. Juan Montalvo por el mercado Sa… https://t.co/i0o8sUuyUh;combustible;Gasolina;Si
1477515304230070000;Cupsfire_gye;2022-01-02 05:41:14+00:00;Unidades #BCBG controlan un derrame de combustible en una planta de CNT en la Coop. Juan Montalvo por el mercado Sa… https://t.co/q0G0paOzS1;combustible;Gasolina;Si
1477497411559890000;Cupsfire_gye;2022-01-02 04:30:08+00:00;Unidad #BCBG avanzando a la Coop. Juan Montalvo por el mercado San Jancito a la altura de la estación de Línea 10.… https://t.co/clCdAPpdOk;combustible;Gasolina;No
1477494836857030000;Cupsfire_gye;2022-01-02 04:19:54+00:00;Unidad de bcbg avanzando a la Juan Montalvo por el mercado San Jancito a la altura de la estación de línea 10 Nove… https://t.co/Oo4O1s78Vp;combustible;Gasolina;No
1477095242486710000;Chriseduand;2022-01-01 01:52:03+00:00;@CREOEcuador Pero con ese pequeño aumento ha subido todo... no olviden que este gobierno subió el combustible y lue… https://t.co/pl9mEqtPI8;combustible;Gasolina;Si
1477056699949360000;ErnestoVarasVal;2021-12-31 23:18:54+00:00;@bassjoint64 Más barato que el pescado!! La producción incurre también en costos de alimento, combustible, maquinaria y mano de obra!;combustible;Gasolina;No
1477050435248780000;dribernal;2021-12-31 22:54:00+00:00;El lanzamiento del James Webb fue tan preciso que le sobró combustible para varios años. https://t.co/J8i0iZ0P3F;combustible;Gasolina;No
1477046338747510000;680radioatalaya;2021-12-31 22:37:44+00:00;⛽️⚠️ GASOLINERAS SUSPENDEN SERVICIO POR FIN DE AÑOLas gasolineras del país dejarán de atender a partir de las 22:… https://t.co/GgnkHhIdHc;combustible;Gasolina;Si
1476910196001840000;RicardoCarreraN;2021-12-31 13:36:45+00:00;@GaloCabanillaEC @brisatv23y74 Pedir 1 crédito para inversión n este país es 1 suicidio, a pesar d estar dolarizado… https://t.co/2Hbd2OVdy2;combustible;Gasolina;Si
1476794912049930000;Cupsfire_gye;2021-12-31 05:58:39+00:00;🚒 Unidades de #BCBG avanzan al Monumento de Roldos por el MegaKiwi al norte de #Guayaquil por reporte de vehículo v… https://t.co/scKXPfa3Dk;combustible;Gasolina;No
1476741099263860000;Mar_Orel;2021-12-31 02:24:49+00:00;@Canalgye @LeonidasIzaSal1 Y qué? Debemos agradecer que no nos suben más el combustible.....;combustible;Gasolina;Si
1476673543760970000;JC260469;2021-12-30 21:56:22+00:00;@Canalgye @LeonidasIzaSal1 Para eso quieren el precio mas bajo , para llecarse el combustible a vender a los países vecinos.;combustible;Gasolina;Si
1476574542785130000;GZuritaH;2021-12-30 15:22:59+00:00;No olviden poner hoy #gasolina a sus vehículos. Mañana en la mañana y tarde habrá muchas colas, puesto que en la no… https://t.co/arlufNB7Y2;combustible;Gasolina;Si
1476380596163280000;dioviga;2021-12-30 02:32:18+00:00;@Canalgye @EnriqueAcostaO3 @LeonidasIzaSal1 Subsidiador de contrabando es lo que pide. Y tendremos a las mafias vec… https://t.co/DTMxKMlrOQ;combustible;Gasolina;Si
1476333458792260000;pisuarezch;2021-12-29 23:25:00+00:00;@negro475 Suena bien, con buen velamen maximo 12 nudos, pero si le agarra una alta presión en plena navegación, cer… https://t.co/yYv8TLCuBc;combustible;Gasolina;No
1476264665181260000;RevistaHogar;2021-12-29 18:51:38+00:00;al mismo tiempo que elimina malos olores y el color del fluido impuro 💧.“Este tipo de purificadores podrían gener… https://t.co/eAYeRicH3L;combustible;Gasolina;Si
1476264661758740000;RevistaHogar;2021-12-29 18:51:37+00:00;Jeimmie Espino y Lisset Neri son dos estudiantes de Ingeniería Química Industrial que desarrollaron un prototipo ca… https://t.co/pCcqNIWjZ6;combustible;Gasolina;No
1476181399669460000;NapaEcu;2021-12-29 13:20:46+00:00;¿Buscas un filtro de combustible ideal para tu auto? 🤯 Te ofrecemos👇✔️Filtros Wix 👉La marca #1 en 🇺🇲🔉Aprovecha… https://t.co/oVlRuKDhvW;combustible;Gasolina;No
1476082328434880000;A28042020;2021-12-29 06:47:06+00:00;Funcionarios @Arcsa_Ec como puedo solicitar inspeccionen una bomba de combustible de una estación de servicio de Gu… https://t.co/JoZJMi4ZF3;combustible;Gasolina;Si
1475979878985980000;RadioHuancavilk;2021-12-29 00:00:00+00:00;No se va a elevar el precio del combustible así lo anunció el Presidente @LassoGuillermo https://t.co/mtwQcG6Skj;combustible;Gasolina;Si
1475965406305250000;umolina58;2021-12-28 23:02:29+00:00;@alcaldiagye @ecu911sambo @Ambiente_Ec fuerte olor a combustible en estos momentos en la primera etapa de la Urb. L… https://t.co/wHCJgPtPsZ;combustible;Gasolina;Si
1475953965028280000;EcEnDirecto;2021-12-28 22:17:01+00:00;"#Nacionales // El mandatario expresó que ""no tenemos ningún anuncio que hacer. No subiremos los precios del combust… https://t.co/osR5rwhVm4";combustible;Gasolina;Si
1475915904911380000;tagletagle;2021-12-28 19:45:47+00:00;presidente  #PedroCastillo, quien el día de ayer lunes,  puso en funcionamiento el Lote I de Talara (Piura) y dijo… https://t.co/FmenxzUOKF;combustible;Gasolina;No
1475914689192370000;KCH_FM;2021-12-28 19:40:57+00:00;#ATENCIÓN!No se va a elevar el precio del combustible así lo anunció el Presidente @LassoGuillermo https://t.co/6aJHVtYJpR;combustible;Gasolina;Si
1475914636021140000;RadioHuancavilk;2021-12-28 19:40:45+00:00;#ATENCIÓN!No se va a elevar el precio del combustible así lo anunció el Presidente @LassoGuillermo https://t.co/b1x67h2zyD;combustible;Gasolina;Si
1475809041293130000;Carharo16Haro;2021-12-28 12:41:09+00:00;@Cupsfire_gye Y ustedes  creen q haciendo esas vueltas absurdas por la ciudad , alguien les va a prestar atención ,… https://t.co/z7eMLCB8cJ;combustible;Gasolina;No
1475799191490370000;Geo267878;2021-12-28 12:02:00+00:00;@EcuavisaInforma El combustible no favorece al más rico si no la exoneración de impuestos y la permisibilidad… el c… https://t.co/V7T78Wzkcb;combustible;Gasolina;Si
1478850816899530000;BrunoArts3;2022-01-05 22:08:05+00:00;Gas vs granolahAquí les dejo este coloreado del manga 79.Espero q les guste :)--- https://t.co/m9pycdkIp0;gas;Gas;No
1478835918958170000;CarlosVerareal;2022-01-05 21:08:53+00:00;"6 meses para registrarse como empresa comercializadora de gas natural;luego 3 permisos más:para importar,para comer… https://t.co/s5vxn6zQGb";gas;Gas;Si
1478827288456310000;eluniversocom;2022-01-05 20:34:35+00:00;Protestas en Kazajistán: Dimite el gabinete ministerial y se declara emergencia nacional ante protestas por alza de… https://t.co/sbE9wLdKLt;gas;Gas;Si
1478797099592560000;GFT804;2022-01-05 18:34:37+00:00;Gas del Golfo... BLA, BLA, BLA @analisissemanal Que obras de relevancia estratégica inició Osvaldo Hurtado ?? Posi… https://t.co/IRzeDL3D62;gas;Gas;No
1478744473362430000;mmontero89;2022-01-05 15:05:30+00:00;Luego de la renuncia de Nazarbáyev (1er y único presidente previo), llega la pandemia y la subida del precio del ga… https://t.co/b1Ng8K6FOW;gas;Gas;Si
1478575865839640000;SolArrobo;2022-01-05 03:55:31+00:00;Quiero que mi hijo esté grande solo para que me haga masajitos🥰 me ayude con las fundas de compras, el botellón de agua, el gas…😂🥰;gas;Gas;Si
1478219811800940000;JulioCesarUV;2022-01-04 04:20:41+00:00;@Sashatheweimara dios mío me daña $80 y yo lo llevo a la cámara de gas JAJAJJAA;gas;Gas;No
1478141747725160000;RobertPosligua;2022-01-03 23:10:29+00:00;Lightsource BP, planea construir hasta 200MW de energía fotovoltaica en Portugal para impulsar la producción de hid… https://t.co/izDdpPRQeA;gas;Gas;No
1478136793467960000;Benito41967453;2022-01-03 22:50:48+00:00;@Alemaniaparati Muy bien hecho, ahora toca desarrollar al máximo las energías no contaminantes,  El déficit de ener… https://t.co/8hCphHgGz4;gas;Gas;No
1478134001894310000;Benito41967453;2022-01-03 22:39:43+00:00;@dw_espanol El remedio nuclear es peor que la enfermedad. El gas metano es menos dañino para la atmósfera, abran la… https://t.co/jtTFyJsjyy;gas;Gas;No
1478126831672900000;erikaecoellop;2022-01-03 22:11:13+00:00;@SofiayEquipaje Yo siempre! Si pasa algo lampara tengo mi gas pimienta a lado;gas;Gas;No
1478096326894260000;erikaecoellop;2022-01-03 20:10:00+00:00;Por el páncreas no me puedo meter en trips así, pero si el hpta lo vuelvo a ver salgo con el gas pimienta;gas;Gas;No
1478075232145580000;juanmaciaso;2022-01-03 18:46:11+00:00;Los creadores de este camión de gas dicen que es capaz de recargar 48 coches eléctricos cada día: así funciona https://t.co/5bV4c1d0Ol;gas;Gas;No
1478052919694040000;wilfridolaz;2022-01-03 17:17:31+00:00;¿Todo por un gas atravesado? 😏 https://t.co/a8knfSFsEY;gas;Gas;No
1477779414163270000;RevistaCaskabel;2022-01-02 23:10:42+00:00;La Comisión Europea (CE) ha propuesto que las inversiones en energía nuclear y gas natural se consideren sostenible… https://t.co/mhddyBDKou;gas;Gas;Si
1477777935155300000;CheoMorales6;2022-01-02 23:04:50+00:00;@tuiterasanta03 Jajajajajajajajajajajajajajaja Jajajajajajajajajajajajajajaja cilindro de gas Jajajajajajajajajajaj… https://t.co/s8mLwCfHdU;gas;Gas;No
1477728144589290000;camoxic;2022-01-02 19:46:59+00:00;como van a tener cocina con cilindro de gas que vintage me parece que les falta revolución ciudadana https://t.co/49MqlptZBD;gas;Gas;No
1477723527503610000;Ecualenin;2022-01-02 19:28:38+00:00;Ja,ja,ja,ja,ja por esto es que odian a los gobiernos de izquierda, las empresas saben que su lucro sin fin se acaba… https://t.co/jLJWzGf6kG;gas;Gas;No
1477656771392990000;manmunoz74;2022-01-02 15:03:22+00:00;El 2 de enero, 1912: en Alemania, se inaugura el nuevo alumbrado público de gas de neón.   f...Wikipedia;gas;Gas;No
1477652505563690000;juanmaciaso;2022-01-02 14:46:25+00:00;Europa propone considerar como “energía verde” la nuclear y el gas natural para lograr su objetivo de cero emisione… https://t.co/Vho5F40qbP;gas;Gas;Si
1477538160217410000;gregorioh51;2022-01-02 07:12:03+00:00;Se dice cilindro de gas de 5 kilos https://t.co/RgqniLWGhY;gas;Gas;Si
1477326769749430000;FChevasco;2022-01-01 17:12:03+00:00;Pd: Que estupidez lo del gas, eso sí no hagamos;gas;Gas;No
1477080712666910000;MiLunChang;2022-01-01 00:54:19+00:00;Como que se ha hecho una tradición que se termine el gas el 31 de diciembre.Van dos años seguidos.Gracias por su… https://t.co/y6qw4Idcdr;gas;Gas;Si
1477078352238360000;Cupsfire_gye;2022-01-01 00:44:56+00:00;🚒 Unidades de #BCBG avanzan a Sauces 7 en el norte de #Guayaquil por una fuga de gas en una vivienda https://t.co/y5Y9wEekaf;gas;Gas;Si
1476976044267740000;_garud_a;2021-12-31 17:58:24+00:00;"@little_ellie_tw ""te comportas como pelada"" es luz de gas.";gas;Gas;No
1476965169146350000;vanegascortazar;2021-12-31 17:15:11+00:00;Hubo una nueva balacera en la penitenciaria del litoral, en la madrugada de ayer, reos de dos pabellones protagoniz… https://t.co/3jmz3uZqBx;gas;Gas;No
1476867916914170000;TerranostraViaC;2021-12-31 10:48:44+00:00;@eliasqui @InfoViaLaCosta @CB_Samborondon @BomberosGYE @alcaldiagye @CynthiaViteri6 @jRodriguezECU @fralavo… https://t.co/7hzVpn3L6A;gas;Gas;No
1476760304403060000;tagletagle;2021-12-31 03:41:08+00:00;@adriantrucello Pues, la inversión pública en el sector hidrocarburos, petróleo, gas de Camisea y espero que se tom… https://t.co/ojhS7GKANw;gas;Gas;No
1476750348358500000;Patrick_YT593;2021-12-31 03:01:34+00:00;@DanyGuzman95 @Dreyen28 @isarocketss @14Cenia Sisi mañana lo intento pero a todo gas y de pie jeje 💪🏼🥳;gas;Gas;No
1476691848735430000;alvrugal_2304;2021-12-30 23:09:07+00:00;Hola soy una botella de dasani*con gas. https://t.co/gxgWFJmTvH;gas;Gas;No
1476667974434050000;MayerellerS;2021-12-30 21:34:14+00:00;@theclaytyler @JeffreyGoldberg @KoriSchake Europa necesita el gas ruso.;gas;Gas;No
1476634155987380000;Electro_Guayas;2021-12-30 19:19:51+00:00;El Programa de Eficiencia Energética de @EPPETROECUADOR utiliza el gas asociado al petróleo para generación eléctri… https://t.co/QDj8JB3KcI;gas;Gas;Si
1476614063530690000;Hidronacion_EC;2021-12-30 18:00:01+00:00;El Programa de Eficiencia Energética de @EPPETROECUADOR utiliza el gas asociado al petróleo para generación eléctri… https://t.co/A8sZ1pUgCm;gas;Gas;Si
1476355280896230000;jmga1961;2021-12-30 00:51:42+00:00;Cargueros estadounidenses con gas licuado para China se habrían desviado hacia Reino Unido en medio de la escasez d… https://t.co/O2I7pmY1Ik;gas;Gas;Si
1476333458792260000;pisuarezch;2021-12-29 23:25:00+00:00;@negro475 Suena bien, con buen velamen maximo 12 nudos, pero si le agarra una alta presión en plena navegación, cer… https://t.co/yYv8TLCuBc;gas;Gas;No
1476209240893180000;RevistaCaskabel;2021-12-29 15:11:24+00:00;Las autoridades de Bahamas informaron este martes, 28 de diciembre de 2021, han abierto una investigación sobre la… https://t.co/o2sapZaoOT;gas;Gas;No
1475915904911380000;tagletagle;2021-12-28 19:45:47+00:00;presidente  #PedroCastillo, quien el día de ayer lunes,  puso en funcionamiento el Lote I de Talara (Piura) y dijo… https://t.co/FmenxzUOKF;gas;Gas;No
1475858026380860000;periodicodeuna;2021-12-28 15:55:48+00:00;(2/2) Los niños fueron llevados al hospital Isidro Ayora, pero pese al esfuerzo de los galenos, solo se logró salva… https://t.co/QbsqpjIj73;gas;Gas;No
1475821013774570000;leomorenoflor;2021-12-28 13:28:43+00:00;@ATMGuayaquil su personal no debe pelearse con civiles, deben tener gas pimienta u otros  medios no letales para evitar agresiones.;gas;Gas;No
1475813790428150000;DiarioExtraEc;2021-12-28 13:00:01+00:00;En Quito, una pareja de venezolanos y su hijo de 2 años, murieron presuntamente asfixiados por inhalación de gas. L… https://t.co/Bk0lJvPnsi;gas;Gas;Si
1475776842623820000;nohely_ak;2021-12-28 10:33:12+00:00;Envidia, envidia y mas envidia. Gas;gas;Gas;No
1478777475652070000;DianiLinares;2022-01-05 17:16:39+00:00;@martindolfo @mfrancos Jajaajajajaj minimo 1,000 en gasolina gratis por un año!;Gasolina;Gasolina;No
1478766626279500000;DarylMaldonado;2022-01-05 16:33:32+00:00;Ya quiero que le toque llenar el tanque de gasolina porque quiero comprarme la jarra y los vasos de Minnie mouse qu… https://t.co/ancw5d4hFv;Gasolina;Gasolina;No
1478727205295470000;fhidalgo1974;2022-01-05 13:56:53+00:00;@MiltonAmoroso1 @FrankZurita7 @JorgeChavez231 @lahistoriaec El que quiere descorreizar es el que...Llora al poner… https://t.co/VfnCZhDzN4;Gasolina;Gasolina;No
1478713387399970000;ltpxcarlos;2022-01-05 13:01:59+00:00;Sin control de precios de gasolina #Ecuador estaría en 🔥🔥Que los controle el estado es tapar un caliche con el de… https://t.co/Esh4z1F3CS;Gasolina;Gasolina;Si
1478558581570080000;N0t1nTh3Mo0d;2022-01-05 02:46:50+00:00;Toda la semana había manejado el yaris.. Y justo hoy cambie al 6... Lo amo hp, es una bestia devoradora de gasolina… https://t.co/IQ8cD3kVta;Gasolina;Gasolina;No
1478513519062560000;AdrianGonzalezF;2022-01-04 23:47:47+00:00;Plena que ese especial de Harry Potter les va a dar gasolina a los fanáticos para seguir hablando del tema como par… https://t.co/nyMXETb3mv;Gasolina;Gasolina;No
1478505126688130000;Tierno06;2022-01-04 23:14:26+00:00;@verocha16 Asi es por eso me imagino que en octubre del 19 vendiste el carro porque gracias a esos cualquiera indíg… https://t.co/1eHjBFXrMz;Gasolina;Gasolina;No
1478501150341080000;jopama_ec;2022-01-04 22:58:38+00:00;@vetehugo Está poniendo gasolina al fuego a quienes le dimos el voto a él.;Gasolina;Gasolina;No
1478379659754710000;malorena_s;2022-01-04 14:55:52+00:00;@radiosonorama La gasolina a 2.50 dólares. El petróleo a 80 dólares el barril. En qué se está invirtiendo tanto din… https://t.co/gnPGddkq2q;Gasolina;Gasolina;Si
1478207265479990000;siagof;2022-01-04 03:30:50+00:00;@carlavelina Siempre bienvenidas las cervezas. Hasta gasolina, si fuera necesario, pero no antioqueño. Jaja;Gasolina;Gasolina;No
1478077857096250000;ariannatancam;2022-01-03 18:56:37+00:00;Sociedades polarizadas=políticos polarizados. Ese clivaje interno es gasolina para los discursos de ellos vs nosotr… https://t.co/pBmbhJ44se;Gasolina;Gasolina;Si
1478066070992870000;Paul_Andagana;2022-01-03 18:09:47+00:00;Primero policías y vigilantes...Segundo EmeleB 😂 😂 😂..A esas viudas le gusta la gasolina ⛽ https://t.co/crCJYbKlRs;Gasolina;Gasolina;No
1478062297344000000;elchinoamaguana;2022-01-03 17:54:47+00:00;Soy del grupo de los que odia poner gasolina e ir al cajero automático.;Gasolina;Gasolina;No
1478044158950620000;DonRoba;2022-01-03 16:42:42+00:00;La felicidad de los hijos es la gasolina de un matrimonio https://t.co/OzGBCZVV2v;Gasolina;Gasolina;No
1477996961118750000;JosueMilito97;2022-01-03 13:35:10+00:00;@jonasarizaga @XaviMoralesCse Vas de titular en la próxima convocatoria Jonathan.Confirmen @HarryPutter_1 @edfer90… https://t.co/t1KNSOWZYz;Gasolina;Gasolina;No
1477809480813390000;ecjvi0;2022-01-03 01:10:11+00:00;@BancoPacificoEC han hecho 13 transacciones de la tarjeta de debito de mi suegra. Solo se pago gasolina por una urg… https://t.co/H6OKxCoDEt;Gasolina;Gasolina;No
1477698285171360000;marsij2;2022-01-02 17:48:20+00:00;@EmergenciasEc Alguien con galón de gasolina para que les dén una bañadita y un fósforo que de haciendo el favor;Gasolina;Gasolina;No
1477692237328830000;Argeniz82;2022-01-02 17:24:18+00:00;Mas gasolina para que se prendan bien 😂🤭 https://t.co/Rz4IxwcKQR;Gasolina;Gasolina;No
1477504309000650000;kikitojulian;2022-01-02 04:57:32+00:00;@LeovannaO @carlitosdm66 Si, se fortalece subiendo la gasolina,votando empleados,privatizando las empresas públicas etc.etc.;Gasolina;Gasolina;No
1477467770228980000;luka_gsw30;2022-01-02 02:32:21+00:00;@WarriorsLatam_ Pusieron Gasolina de DY en el estadio de Utah no puede ser;Gasolina;Gasolina;No
1477460741443690000;diegosolis1987;2022-01-02 02:04:25+00:00;Banal borrego revolucionario ¿Qué haces en Quito? y no estas en Cuba como buen seguidor del Che Guevara, si eres am… https://t.co/MNRFu78kPo;Gasolina;Gasolina;No
1477395767753150000;MarioloOrtegaL;2022-01-01 21:46:14+00:00;- Tomarse una cerveza bajo el sol en la arena junto al mar con mi respectiva fundita para los desperdicios 🚫- Fueg… https://t.co/jMr53ieWIz;Gasolina;Gasolina;No
1477336969579410000;MFabian1971;2022-01-01 17:52:35+00:00;@Michell_Aguirr3 @xnio @PamAguasY Srta gradualmente desde LM hasta hoy se observa menos gendarmes y patrullajes en… https://t.co/wNAATzflcn;Gasolina;Gasolina;No
1477298633120920000;ByronSoriano5;2022-01-01 15:20:15+00:00;Así despedimos el 2021 en Guayacanes como han cambiado las cosas en esta fecha las anécdotas siempre faltaba gasoli… https://t.co/2PuquYl2a0;Gasolina;Gasolina;No
1477086669664880000;JoaquinLopez67;2022-01-01 01:17:59+00:00;Saludos amiga. No soy emelecista pero había un programa de CSE que no me perdia. Lo hacían en radio El Telegrafo: t… https://t.co/6wpZyGNBFR;Gasolina;Gasolina;No
1477068211195710000;CesarCentanaro2;2022-01-01 00:04:38+00:00;Salí en bóxer a poner gasolina porque luego no alcanzo.;Gasolina;Gasolina;No
1477028056913030000;yluminaty;2021-12-31 21:25:05+00:00;¿Ya pusieron gasolina?;Gasolina;Gasolina;No
1477018653547700000;fperaltagye;2021-12-31 20:47:43+00:00;Si me gano el carro de la Primax lo venderé para poder seguir pagando la gasolina del que ya tengo...😂;Gasolina;Gasolina;No
